order_id,customer_id,order_date,status,channel,total_amount,shipping_cost
1410,42,2026-02-17,Entregue,Website,5872.26,1.15
1411,662,2024-12-02,Entregue,Marketplace,5764.42,34.72
1412,332,2025-02-10,Entregue,Website,16419.15,13.89
1413,152,2026-02-02,Entregue,Website,23788.25,4.77
1414,401,2025-07-07,Entregue,Website,6034.16,1.68
1415,198,2025-12-21,Entregue,Marketplace,2103.07,15.58
1416,974,2025-12-17,Entregue,Website,10041.27,27.58
1417,294,2024-10-14,Entregue,Marketplace,6565.86,5.72
1418,225,2025-05-31,Entregue,Website,15935.19,13.23
1419,926,2026-01-10,Entregue,Website,21465.19,28.39
1420,446,2025-01-01,Entregue,Marketplace,9299.08,11.22
1421,873,2025-03-13,Entregue,Marketplace,10329.41,19.14
1422,375,2025-06-19,Entregue,Marketplace,2166.66,35.96
1423,432,2025-08-20,Entregue,Website,9854.19,24.56
1424,868,2025-02-09,Entregue,Marketplace,20103.37,35.18
1425,865,2024-08-16,Entregue,Marketplace,7883.49,39.51
1426,956,2026-01-15,Entregue,Website,4213.06,40.31
1427,900,2025-10-14,Entregue,Marketplace,4211.82,27.38
1428,653,2026-05-03,Entregue,Marketplace,9004.95,42.17
1429,560,2025-11-23,Entregue,Website,13838.34,26.56
1430,742,2026-06-16,Entregue,Website,3918.24,26.41
1431,45,2024-10-18,Entregue,Website,1163.75,4.56
1432,319,2026-01-10,Entregue,Marketplace,13588.37,0.21
1433,395,2025-07-07,Entregue,Website,12206.72,49.37
1434,848,2026-06-01,Entregue,Website,15479.97,4.01
1435,766,2025-10-23,Entregue,Website,21131.57,29.48
1436,265,2025-01-13,Entregue,Website,3980.99,29.09
1437,346,2026-04-24,Entregue,Website,1458.24,35.31
1438,693,2026-07-27,Entregue,Website,10445.16,23.58
1439,611,2025-12-05,Entregue,Marketplace,7298.72,12.57
1440,8,2026-03-12,Entregue,Website,9368.79,39.91
1441,167,2026-03-22,Entregue,Website,4157.92,19.54
1442,392,2024-10-07,Entregue,Marketplace,7227.24,42.35
1443,707,2024-08-19,Entregue,Website,12607.74,12.3
1444,5,2026-02-07,Entregue,Marketplace,3253.85,46.39
1445,265,2025-09-05,Entregue,Website,3555.65,14.1
1446,300,2025-05-17,Entregue,Website,72.04,11.02
1447,616,2026-02-04,Entregue,Website,16861.07,40.7
1448,827,2025-08-06,Entregue,Marketplace,2196.9,34.91
1449,160,2025-05-26,Entregue,Marketplace,12752.39,25.28
1450,138,2026-02-06,Entregue,Website,17822.61,29.61
1451,446,2025-06-01,Entregue,Marketplace,10250.51,38.59
1452,270,2025-11-28,Entregue,Marketplace,4567.92,26.58
1453,795,2025-10-06,Entregue,Website,6334.14,44.43
1454,770,2026-06-07,Entregue,Marketplace,14688.63,34.26
1455,148,2025-08-18,Entregue,Marketplace,4134.4,47.28
1456,709,2026-06-19,Entregue,Website,2802.53,17.91
1457,417,2025-04-12,Entregue,Website,17750.13,39.87
1458,486,2025-12-05,Entregue,Website,5291.01,28.89
1459,440,2026-04-29,Entregue,Marketplace,7947.76,38.83
1460,353,2025-03-05,Entregue,Marketplace,1963.06,7.94
1461,540,2026-03-26,Entregue,Marketplace,3737.94,7.36
1462,212,2025-07-31,Entregue,Website,10921.16,2.98
1463,667,2026-06-20,Entregue,Marketplace,1056.14,21.3
1464,59,2025-12-14,Entregue,Marketplace,4949.9,7.88
1465,765,2026-08-01,Entregue,Website,3856.26,4.78
1466,462,2024-11-10,Entregue,Marketplace,928.9,44.18
1467,199,2025-07-21,Entregue,Marketplace,2230.9,44.35
1468,598,2025-05-21,Entregue,Website,3194.99,10.43
1469,248,2025-01-19,Entregue,Website,20822.09,27.0
1470,131,2025-12-07,Entregue,Marketplace,15007.34,35.04
1471,61,2026-06-18,Entregue,Website,7864.11,41.52
1472,639,2025-07-29,Entregue,Marketplace,4155.09,1.17
1473,836,2026-05-12,Entregue,Website,5045.58,20.93
1474,170,2026-02-06,Entregue,Website,11967.57,38.58
1475,921,2026-05-28,Entregue,Website,1682.82,17.42
1476,384,2026-06-12,Entregue,Marketplace,5194.75,17.2
1477,232,2025-12-29,Entregue,Marketplace,761.92,14.18
1478,833,2025-11-07,Entregue,Marketplace,1065.58,34.76
1479,404,2025-02-05,Entregue,Website,6238.74,29.6
1480,661,2026-03-26,Entregue,Website,12725.8,6.12
1481,138,2025-07-20,Entregue,Website,2335.31,5.9
1482,164,2024-09-30,Entregue,Website,7629.51,45.32
1483,103,2026-03-10,Entregue,Marketplace,11560.73,18.62
1484,912,2024-10-03,Entregue,Marketplace,16328.15,6.02
1485,546,2026-03-15,Entregue,Marketplace,6738.56,15.77
1486,881,2024-12-07,Entregue,Marketplace,12499.4,17.73
1487,683,2025-05-07,Entregue,Website,15317.0,25.87
1488,559,2024-10-10,Entregue,Website,10143.52,35.41
1489,43,2024-11-16,Entregue,Marketplace,7876.05,24.64
1490,170,2024-10-06,Entregue,Marketplace,7182.15,23.36
1491,728,2026-06-09,Entregue,Marketplace,5301.63,6.75
1492,798,2026-06-19,Entregue,Website,3156.54,18.12
1493,188,2025-07-07,Entregue,Marketplace,908.28,0.43
1494,815,2025-09-01,Entregue,Marketplace,5667.14,8.4
1495,174,2025-10-02,Entregue,Website,12504.8,12.28
1496,41,2026-04-17,Entregue,Website,259.24,20.5
1497,54,2024-09-14,Entregue,Marketplace,3831.49,21.52
1498,630,2024-08-15,Entregue,Website,376.37,2.5
1499,206,2026-01-02,Entregue,Website,9544.96,6.72
1500,39,2024-09-22,Entregue,Marketplace,16718.52,20.0
1501,234,2026-01-11,Entregue,Marketplace,6745.04,8.67
1502,908,2025-08-26,Entregue,Website,10496.1,39.33
1503,633,2025-11-09,Entregue,Marketplace,1969.24,14.16
1504,102,2026-07-02,Entregue,Marketplace,6115.29,17.45
1505,974,2025-12-17,Entregue,Marketplace,3267.4,44.71
1506,258,2025-12-25,Entregue,Marketplace,359.22,9.0
1507,485,2025-05-16,Entregue,Marketplace,4196.84,42.92
1508,89,2026-06-09,Entregue,Marketplace,10660.4,30.99
1509,816,2026-06-06,Entregue,Website,8300.05,25.05
1510,582,2025-07-06,Entregue,Website,7335.56,14.04
1511,346,2026-03-18,Entregue,Marketplace,12614.18,24.09
1512,596,2024-11-11,Entregue,Website,381.96,23.85
1513,313,2026-02-28,Entregue,Marketplace,13301.39,42.32
1514,85,2025-07-04,Entregue,Marketplace,1818.23,42.16
1515,829,2025-02-02,Entregue,Website,12939.97,18.39
1516,713,2025-10-22,Entregue,Website,10485.61,28.84
1517,42,2025-04-21,Entregue,Marketplace,7542.22,32.49
1518,252,2025-11-08,Entregue,Website,6151.56,1.35
1519,487,2025-07-15,Entregue,Marketplace,7869.43,38.81
1520,833,2026-02-20,Entregue,Website,11742.47,34.82
1521,575,2025-07-24,Entregue,Marketplace,1853.95,38.25
1522,454,2026-03-08,Entregue,Website,4898.37,20.36
1523,986,2024-12-02,Entregue,Website,12896.45,23.73
1524,945,2025-09-12,Entregue,Website,2598.65,26.69
1525,704,2026-04-22,Entregue,Website,133.56,48.62
1526,656,2025-06-30,Entregue,Website,8159.3,5.65
1527,3,2026-05-22,Entregue,Marketplace,8493.72,12.92
1528,115,2025-04-24,Entregue,Marketplace,4161.95,23.57
1529,657,2025-05-24,Entregue,Marketplace,2350.85,33.17
1530,885,2025-07-12,Entregue,Website,17668.89,5.15
1531,423,2025-04-29,Entregue,Marketplace,886.85,2.13
1532,553,2026-03-03,Entregue,Website,537.33,25.88
1533,542,2026-07-27,Enviado,Marketplace,5858.24,27.51
1534,594,2024-12-13,Entregue,Marketplace,828.45,47.57
1535,702,2026-05-28,Entregue,Website,9611.09,35.96
1536,432,2024-10-20,Entregue,Website,8208.19,33.63
1537,897,2025-06-17,Entregue,Marketplace,1642.94,45.0
1538,303,2025-06-22,Entregue,Website,4201.01,14.91
1539,273,2026-02-19,Entregue,Marketplace,147.66,20.25
1540,780,2026-04-10,Entregue,Marketplace,7688.97,0.04
1541,716,2026-07-22,Entregue,Marketplace,1840.76,25.06
1542,798,2026-07-19,Entregue,Website,14562.15,48.54
1543,730,2024-10-25,Entregue,Marketplace,8070.19,20.56
1544,640,2024-08-23,Entregue,Marketplace,8413.41,14.19
1545,581,2026-07-24,Entregue,Website,126.11,6.74
1546,397,2024-11-17,Entregue,Website,20440.83,8.29
1547,931,2024-09-15,Entregue,Website,10441.02,29.4
1548,51,2024-12-01,Entregue,Marketplace,8046.54,44.76
1549,87,2026-04-08,Entregue,Website,13586.35,49.55
1550,980,2025-08-02,Entregue,Marketplace,11863.42,37.06
1551,122,2025-02-24,Entregue,Website,22104.5,10.21
1552,139,2026-06-17,Entregue,Marketplace,7749.39,45.43
1553,966,2025-02-14,Entregue,Website,9818.68,31.12
1554,88,2025-07-14,Entregue,Marketplace,11749.14,32.94
1555,441,2024-09-08,Entregue,Marketplace,7313.73,48.91
1556,124,2026-01-21,Entregue,Website,1907.66,15.9
1557,324,2025-06-02,Entregue,Marketplace,2074.53,4.85
1558,658,2025-12-11,Entregue,Website,5882.46,3.66
1559,637,2025-02-16,Entregue,Website,15653.38,29.54
1560,442,2025-12-30,Entregue,Website,15006.33,22.2
1561,705,2025-04-07,Entregue,Marketplace,4137.33,4.49
1562,198,2024-11-29,Entregue,Marketplace,2457.28,1.85
1563,760,2024-10-01,Entregue,Website,3544.53,36.45
1564,736,2026-05-31,Entregue,Marketplace,2617.44,33.45
1565,602,2025-12-22,Entregue,Website,166.65,44.61
1566,121,2025-02-01,Entregue,Marketplace,13367.04,49.24
1567,392,2026-02-03,Entregue,Marketplace,165.86,38.45
1568,841,2026-01-21,Entregue,Marketplace,7803.82,34.22
1569,290,2026-02-19,Entregue,Marketplace,1847.37,35.46
1570,955,2025-03-13,Entregue,Website,10471.33,30.25
1571,993,2025-04-03,Entregue,Website,5207.38,29.83
1572,95,2024-08-18,Entregue,Marketplace,3371.76,43.28
1573,933,2024-11-15,Entregue,Website,14487.29,40.54
1574,413,2025-01-11,Entregue,Website,16574.34,14.76
1575,286,2025-05-17,Entregue,Marketplace,2747.56,24.01
1576,792,2026-06-26,Entregue,Website,6497.1,45.93
1577,348,2025-08-20,Entregue,Website,10179.39,28.83
1578,758,2025-09-30,Entregue,Marketplace,11785.13,0.82
1579,54,2025-11-15,Entregue,Marketplace,13494.41,11.83
1580,124,2026-03-08,Entregue,Website,20105.44,42.98
1581,612,2026-01-09,Entregue,Marketplace,2649.26,11.56
1582,547,2026-07-02,Entregue,Marketplace,10358.5,2.15
1583,289,2025-02-02,Entregue,Marketplace,11416.37,46.29
1584,736,2026-06-03,Entregue,Marketplace,2948.83,17.39
1585,612,2026-06-20,Entregue,Marketplace,9982.73,7.47
1586,460,2025-09-06,Entregue,Website,11218.43,37.89
1587,696,2025-12-22,Entregue,Website,2984.39,21.16
1588,586,2025-01-07,Entregue,Website,321.1,18.67
1589,453,2025-06-18,Entregue,Marketplace,12006.52,2.83
1590,127,2026-03-28,Entregue,Website,5360.84,37.92
1591,573,2025-06-11,Entregue,Marketplace,2281.38,19.8
1592,791,2026-01-02,Entregue,Website,11733.54,48.53
1593,223,2024-11-12,Entregue,Website,5384.49,42.52
1594,41,2024-09-30,Entregue,Website,1882.41,43.43
1595,881,2025-07-15,Entregue,Website,5368.3,12.91
1596,258,2025-04-07,Entregue,Website,7660.9,3.26
1597,495,2024-08-19,Entregue,Marketplace,1586.11,40.99
1598,130,2026-05-26,Entregue,Marketplace,9464.48,2.88
1599,159,2025-12-10,Entregue,Website,18455.13,38.67
1600,35,2024-12-02,Entregue,Marketplace,6121.21,20.09
1601,321,2025-04-15,Entregue,Website,23055.93,31.2
1602,55,2025-01-22,Entregue,Website,7526.52,44.89
1603,949,2026-06-21,Entregue,Website,20687.3,42.09
1604,815,2025-09-28,Entregue,Marketplace,487.75,47.29
1605,323,2025-11-03,Entregue,Marketplace,5362.33,32.28
1606,696,2026-07-03,Entregue,Marketplace,9091.29,37.43
1607,894,2026-05-13,Entregue,Marketplace,13308.93,14.83
1608,736,2025-01-18,Entregue,Website,2350.71,33.03
1609,956,2025-03-28,Entregue,Marketplace,8512.64,11.4
1610,448,2024-09-03,Entregue,Website,1181.4,6.87
1611,473,2025-03-22,Entregue,Marketplace,22574.71,3.21
1612,394,2025-10-14,Entregue,Website,2549.69,49.37
1613,614,2026-07-21,Entregue,Marketplace,7164.17,1.23
1614,877,2024-09-28,Entregue,Marketplace,20283.58,7.71
1615,974,2024-08-23,Entregue,Marketplace,14474.83,16.53
1616,877,2025-08-05,Entregue,Website,943.87,14.56
1617,362,2025-01-22,Entregue,Marketplace,3570.24,16.25
1618,484,2025-03-16,Entregue,Marketplace,2698.97,0.25
1619,857,2025-12-01,Entregue,Marketplace,2191.68,41.03
1620,199,2024-12-31,Entregue,Website,5646.82,44.09
1621,554,2025-03-19,Entregue,Website,12305.54,1.52
1622,569,2024-10-09,Entregue,Marketplace,2575.23,5.48
1623,387,2026-06-15,Entregue,Marketplace,15780.63,14.96
1624,878,2026-06-30,Entregue,Website,2828.0,40.07
1625,782,2025-10-12,Entregue,Website,7925.52,16.61
1626,293,2026-05-10,Entregue,Marketplace,13792.32,23.01
1627,806,2024-11-06,Entregue,Marketplace,5011.47,34.82
1628,370,2025-05-17,Entregue,Marketplace,4091.84,35.82
1629,413,2025-02-03,Entregue,Website,5632.23,42.17
1630,818,2025-10-07,Entregue,Website,16695.66,23.44
1631,226,2024-12-08,Entregue,Marketplace,18551.53,5.95
1632,654,2026-05-30,Entregue,Marketplace,9339.88,2.78
1633,702,2025-12-26,Entregue,Website,1938.24,42.15
1634,617,2026-06-15,Entregue,Website,7694.59,27.89
1635,454,2026-05-26,Entregue,Marketplace,4194.71,10.27
1636,409,2026-02-22,Entregue,Website,24999.89,7.55
1637,868,2025-12-18,Entregue,Website,4050.34,25.54
1638,871,2025-05-24,Entregue,Website,1353.66,43.65
1639,151,2025-08-28,Entregue,Website,5945.57,19.38
1640,802,2025-12-06,Entregue,Website,4226.13,49.83
1641,758,2024-09-10,Entregue,Website,9406.9,38.3
1642,787,2025-11-18,Entregue,Marketplace,951.31,22.0
1643,538,2024-10-29,Entregue,Marketplace,1860.62,30.89
1644,522,2025-12-02,Entregue,Website,66.25,5.23
1645,495,2025-08-25,Entregue,Website,4217.01,32.57
1646,813,2025-04-22,Entregue,Marketplace,2650.51,42.54
1647,796,2026-06-16,Entregue,Website,22215.78,37.18
1648,301,2025-09-26,Entregue,Website,1080.47,45.75
1649,492,2025-08-11,Entregue,Website,10179.52,37.92
1650,985,2024-11-01,Entregue,Website,12338.65,35.53
1651,658,2026-01-28,Entregue,Website,5426.18,49.8
1652,564,2026-06-24,Entregue,Marketplace,3777.76,31.34
1653,727,2025-11-27,Entregue,Marketplace,2807.37,19.44
1654,366,2025-12-21,Entregue,Marketplace,4357.91,32.52
1655,566,2026-01-15,Entregue,Website,8455.6,32.28
1656,262,2025-02-18,Entregue,Website,11301.16,34.7
1657,435,2026-05-11,Entregue,Marketplace,4186.84,48.46
1658,120,2025-11-08,Entregue,Website,6991.78,20.78
1659,831,2024-09-16,Entregue,Website,9269.66,6.72
1660,214,2025-07-24,Entregue,Marketplace,10232.32,48.6
1661,879,2026-08-06,Enviado,Website,6865.48,22.9
1662,69,2026-05-15,Entregue,Marketplace,8181.13,36.75
1663,27,2026-03-04,Entregue,Website,17888.19,46.36
1664,145,2024-12-16,Entregue,Website,10397.71,26.67
1665,203,2025-02-16,Entregue,Website,375.99,17.88
1666,469,2025-08-06,Entregue,Marketplace,13329.78,29.48
1667,446,2026-05-06,Entregue,Marketplace,6976.36,4.74
1668,492,2026-04-21,Entregue,Website,6840.85,4.29
1669,493,2024-12-07,Entregue,Marketplace,6979.72,8.54
1670,80,2025-10-17,Entregue,Marketplace,8292.33,4.87
1671,842,2024-11-13,Entregue,Website,1220.49,12.22
1672,13,2025-05-10,Entregue,Marketplace,7507.68,1.66
1673,663,2025-11-21,Entregue,Marketplace,1451.92,45.5
1674,99,2025-05-29,Entregue,Marketplace,1000.39,39.41
1675,106,2025-07-24,Entregue,Marketplace,21749.61,3.77
1676,132,2026-02-08,Entregue,Website,11713.11,42.64
1677,98,2026-01-16,Entregue,Website,1811.96,42.52
1678,215,2026-03-30,Entregue,Website,2280.43,28.79
1679,163,2026-04-13,Entregue,Website,3247.41,36.65
1680,439,2026-02-02,Entregue,Website,9270.13,8.66
1681,587,2026-08-05,Entregue,Marketplace,10233.17,8.87
1682,68,2024-08-14,Entregue,Marketplace,5116.25,24.4
1683,415,2025-08-23,Entregue,Marketplace,7124.47,7.96
1684,785,2024-12-11,Entregue,Marketplace,2369.62,37.4
1685,607,2024-09-17,Entregue,Website,15813.88,14.89
1686,763,2026-04-14,Entregue,Website,1999.95,16.2
1687,685,2026-01-04,Entregue,Website,1462.12,20.65
1688,304,2025-04-15,Entregue,Marketplace,5022.52,29.51
1689,86,2024-09-02,Entregue,Website,8921.01,19.68
1690,434,2025-03-10,Entregue,Marketplace,8447.17,47.95
1691,588,2024-08-22,Entregue,Website,299.53,5.89
1692,607,2026-07-18,Entregue,Marketplace,10283.7,19.84
1693,836,2026-03-24,Entregue,Website,17973.26,29.89
1694,720,2025-09-23,Entregue,Marketplace,14579.11,35.93
1695,585,2025-04-01,Entregue,Website,7950.28,5.68
1696,940,2025-10-27,Entregue,Marketplace,2940.32,41.66
1697,708,2026-06-13,Entregue,Marketplace,2391.47,4.43
1698,222,2024-09-16,Entregue,Website,23033.15,3.7
1699,791,2026-01-13,Entregue,Website,14290.32,2.38
1700,558,2025-08-20,Entregue,Website,3930.58,37.4
1701,125,2024-12-07,Entregue,Website,8554.73,12.89
1702,688,2024-11-27,Entregue,Website,10831.52,24.28
1703,101,2025-05-26,Entregue,Marketplace,8445.53,46.31
1704,686,2025-05-13,Entregue,Website,17333.54,8.08
1705,447,2025-03-28,Entregue,Marketplace,6238.11,42.46
1706,309,2026-05-31,Entregue,Website,6310.57,32.88
1707,680,2026-06-24,Entregue,Marketplace,5194.25,48.29
1708,331,2024-11-12,Entregue,Website,14492.79,37.88
1709,612,2025-04-12,Entregue,Marketplace,7523.47,26.03
1710,644,2025-06-05,Entregue,Marketplace,3505.91,21.63
1711,742,2026-05-03,Entregue,Website,13064.22,22.78
1712,114,2026-01-17,Entregue,Website,4645.49,0.25
1713,833,2025-01-31,Entregue,Marketplace,26723.56,20.46
1714,159,2025-02-14,Entregue,Marketplace,12362.44,0.66
1715,744,2024-11-09,Entregue,Marketplace,770.36,22.62
1716,105,2025-11-16,Entregue,Website,8411.0,46.8
1717,544,2026-05-24,Entregue,Website,1786.34,46.18
1718,681,2024-12-10,Entregue,Marketplace,10867.88,47.83
1719,249,2026-01-31,Entregue,Marketplace,22986.53,3.86
1720,905,2026-06-05,Entregue,Website,14166.89,27.53
1721,395,2025-01-13,Entregue,Website,9731.38,37.8
1722,413,2025-08-27,Entregue,Website,6417.49,15.95
1723,285,2025-06-14,Entregue,Website,1572.09,28.8
1724,581,2025-12-13,Entregue,Website,10196.59,34.47
1725,240,2025-09-15,Entregue,Marketplace,13671.51,37.81
1726,574,2026-07-20,Enviado,Marketplace,26088.6,29.39
1727,309,2025-12-09,Entregue,Marketplace,12098.74,38.69
1728,281,2026-05-28,Entregue,Website,1931.63,22.72
1729,408,2025-10-06,Entregue,Website,6410.83,16.38
1730,378,2026-07-24,Entregue,Website,13686.89,11.96
1731,368,2026-07-30,Enviado,Website,9969.0,42.42
1732,189,2025-11-08,Entregue,Website,2091.81,22.13
1733,615,2025-08-11,Entregue,Website,102.48,41.46
1734,555,2025-05-14,Entregue,Website,3806.57,45.26
1735,130,2025-10-27,Entregue,Marketplace,6031.1,37.58
1736,842,2025-05-18,Entregue,Marketplace,4357.64,0.38
1737,250,2026-05-16,Entregue,Website,5706.65,18.68
1738,350,2026-07-15,Entregue,Website,5095.44,18.84
1739,66,2026-08-01,Entregue,Marketplace,9104.31,48.49
1740,986,2025-07-17,Entregue,Marketplace,4457.05,32.54
1741,776,2026-03-03,Entregue,Marketplace,21192.94,9.79
1742,718,2025-09-15,Entregue,Marketplace,1267.31,23.84
1743,62,2024-12-22,Entregue,Website,3458.3,6.6
1744,561,2024-10-02,Entregue,Marketplace,3643.41,1.2
1745,530,2024-08-12,Entregue,Marketplace,2344.42,32.36
1746,251,2025-05-13,Entregue,Marketplace,5133.8,41.51
1747,266,2026-07-28,Entregue,Marketplace,15033.86,29.97
1748,918,2024-10-27,Entregue,Website,15360.99,45.97
1749,835,2025-07-07,Entregue,Marketplace,2370.45,40.19
1750,378,2026-05-09,Entregue,Website,7180.02,40.27
1751,396,2025-03-29,Entregue,Marketplace,6209.36,48.87
1752,377,2025-08-12,Entregue,Website,21533.74,1.08
1753,56,2025-07-24,Entregue,Marketplace,8157.99,38.3
1754,276,2026-02-08,Entregue,Website,15211.22,3.65
1755,996,2025-08-27,Entregue,Marketplace,12437.85,36.15
1756,96,2025-06-15,Entregue,Marketplace,1053.46,22.64
1757,949,2026-05-10,Entregue,Marketplace,9242.36,15.83
1758,905,2026-06-24,Entregue,Website,1016.53,1.35
1759,275,2026-06-27,Entregue,Website,4310.71,19.38
1760,708,2025-05-07,Entregue,Marketplace,1587.15,24.94
1761,694,2025-04-30,Entregue,Marketplace,17517.6,30.33
1762,117,2026-07-09,Entregue,Website,29489.37,7.28
1763,222,2026-03-28,Entregue,Website,5928.92,14.29
1764,357,2024-09-17,Entregue,Marketplace,8934.27,19.25
1765,655,2025-04-15,Entregue,Website,5487.54,5.16
1766,934,2026-02-21,Entregue,Website,11818.67,20.24
1767,594,2025-03-27,Entregue,Website,4642.62,33.2
1768,29,2025-05-27,Entregue,Marketplace,7904.66,48.48
1769,246,2026-03-13,Entregue,Website,11361.16,28.93
1770,497,2025-04-19,Entregue,Website,14641.43,0.22
1771,474,2026-04-10,Entregue,Website,7601.28,23.95
1772,308,2024-10-12,Entregue,Marketplace,7884.35,5.32
1773,578,2025-01-31,Entregue,Marketplace,517.7,6.25
1774,733,2025-11-25,Entregue,Website,10538.52,47.51
1775,9,2024-11-01,Entregue,Marketplace,7083.71,45.37
1776,298,2025-04-12,Entregue,Marketplace,2798.76,10.83
1777,870,2024-08-19,Entregue,Marketplace,1123.5,49.27
1778,597,2025-04-11,Entregue,Marketplace,5453.97,5.42
1779,698,2024-09-09,Entregue,Marketplace,1814.67,26.2
1780,860,2025-06-17,Entregue,Marketplace,7477.54,47.25
1781,490,2026-04-23,Entregue,Website,1566.19,21.07
1782,601,2025-07-29,Entregue,Website,12791.29,4.13
1783,138,2025-08-16,Entregue,Marketplace,4314.31,17.43
1784,413,2025-08-09,Entregue,Marketplace,7026.29,28.51
1785,832,2026-01-05,Entregue,Website,10244.11,1.15
1786,798,2026-01-02,Entregue,Website,16145.29,15.52
1787,765,2024-08-17,Entregue,Marketplace,9424.14,39.5
1788,668,2025-09-23,Entregue,Website,1875.46,36.48
1789,730,2025-04-17,Entregue,Website,3320.66,40.59
1790,604,2025-04-03,Entregue,Website,8374.71,26.32
1791,966,2025-11-06,Entregue,Website,405.12,31.25
1792,724,2026-04-14,Entregue,Website,6589.98,31.67
1793,69,2026-06-24,Entregue,Marketplace,12259.72,42.65
1794,510,2025-06-15,Entregue,Website,19890.48,30.23
1795,776,2026-06-15,Entregue,Website,16398.15,20.28
1796,242,2026-03-30,Entregue,Marketplace,8324.01,27.24
1797,446,2026-07-09,Entregue,Marketplace,22709.79,25.74
1798,598,2024-11-16,Entregue,Website,27930.92,40.42
1799,935,2026-02-28,Entregue,Marketplace,15634.06,47.98
1800,884,2025-01-19,Entregue,Marketplace,6219.91,43.37
1801,793,2025-08-07,Entregue,Website,8165.2,0.22
1802,604,2026-04-14,Entregue,Website,8369.78,0.9
1803,66,2025-11-07,Entregue,Marketplace,1695.77,41.78
1804,24,2024-12-20,Entregue,Marketplace,12142.98,33.08
1805,21,2026-01-07,Entregue,Website,4642.77,40.62
1806,245,2024-09-19,Entregue,Marketplace,11478.84,47.26
1807,377,2024-10-26,Entregue,Marketplace,10499.56,33.91
1808,742,2026-04-04,Entregue,Website,5194.0,14.03
1809,950,2025-10-30,Entregue,Marketplace,5180.78,32.75
1810,538,2026-03-26,Entregue,Marketplace,6894.89,0.23
1811,742,2026-07-30,Entregue,Marketplace,10250.96,39.99
1812,177,2024-12-26,Entregue,Website,17512.03,28.36
1813,30,2025-10-31,Entregue,Website,11115.68,21.09
1814,576,2026-05-28,Entregue,Website,16942.71,15.58
1815,230,2026-06-29,Entregue,Marketplace,12114.18,31.02
1816,190,2026-05-21,Entregue,Marketplace,3707.86,40.86
1817,373,2025-11-18,Entregue,Marketplace,2163.43,11.17
1818,442,2025-09-02,Entregue,Website,678.98,39.91
1819,924,2025-07-08,Entregue,Marketplace,6119.47,17.2
1820,426,2025-09-14,Entregue,Marketplace,21399.82,9.99
1821,905,2025-05-11,Entregue,Website,6723.89,8.69
1822,240,2025-08-26,Entregue,Website,6423.36,30.18
1823,605,2026-01-16,Entregue,Website,1819.74,45.88
1824,976,2025-12-21,Entregue,Website,4922.38,14.02
1825,666,2026-04-22,Entregue,Website,1294.18,2.86
1826,136,2024-09-20,Entregue,Marketplace,3866.72,18.09
1827,265,2026-03-18,Entregue,Website,4514.89,44.77
1828,122,2024-12-02,Entregue,Website,17059.12,16.03
1829,863,2025-02-03,Entregue,Marketplace,26483.03,7.06
1830,797,2025-09-11,Entregue,Marketplace,935.01,5.7
1831,699,2024-09-18,Entregue,Marketplace,5848.44,24.37
1832,250,2025-09-04,Entregue,Marketplace,2681.91,27.75
1833,654,2024-10-30,Entregue,Marketplace,5823.7,44.02
1834,49,2025-05-29,Entregue,Marketplace,2069.05,0.43
1835,641,2025-02-27,Entregue,Website,1122.41,26.82
1836,563,2026-06-10,Entregue,Website,5933.57,22.32
1837,385,2025-11-04,Entregue,Website,20301.91,5.03
1838,178,2026-04-02,Entregue,Website,5640.62,38.55
1839,862,2026-07-27,Enviado,Website,1449.8,26.87
1840,615,2024-10-10,Entregue,Website,9868.5,23.29
1841,575,2024-08-28,Entregue,Marketplace,2767.12,43.57
1842,185,2024-09-27,Entregue,Website,11493.52,22.94
1843,465,2025-01-15,Entregue,Marketplace,8980.77,24.93
1844,769,2024-11-15,Entregue,Website,1811.48,42.32
1845,452,2025-04-15,Entregue,Website,6189.11,47.0
1846,48,2026-04-02,Entregue,Website,2942.21,36.47
1847,181,2024-09-07,Entregue,Marketplace,8564.12,21.21
1848,701,2025-12-20,Entregue,Marketplace,762.57,8.71
1849,233,2025-10-11,Entregue,Website,9410.37,30.05
1850,565,2025-01-25,Entregue,Website,6949.83,0.15
1851,864,2026-07-20,Enviado,Marketplace,16033.85,28.83
1852,393,2026-01-29,Entregue,Marketplace,12457.1,29.92
1853,132,2025-11-15,Entregue,Website,441.79,14.04
1854,458,2025-06-06,Entregue,Marketplace,6003.69,32.6
1855,953,2024-11-10,Entregue,Website,3457.02,5.32
1856,420,2025-04-03,Entregue,Marketplace,6832.57,49.39
1857,821,2025-02-03,Entregue,Marketplace,4342.03,20.32
1858,979,2024-10-26,Entregue,Marketplace,15464.96,41.64
1859,707,2025-08-27,Entregue,Website,5025.52,19.6
1860,437,2025-07-11,Entregue,Marketplace,4912.48,17.4
1861,822,2024-11-22,Entregue,Website,10669.1,3.84
1862,350,2025-07-16,Entregue,Marketplace,16050.21,45.19
1863,648,2026-06-13,Entregue,Website,12125.95,7.27
1864,864,2025-08-14,Entregue,Marketplace,7565.96,41.6
1865,741,2025-03-08,Entregue,Marketplace,3524.0,15.92
1866,54,2024-09-13,Entregue,Website,16189.33,0.43
1867,139,2026-07-11,Entregue,Marketplace,4136.34,45.73
1868,796,2026-01-15,Entregue,Website,1045.29,16.43
