item_id,order_id,product_id,quantity,unit_price,total_price
6840,2341,25,2,1379.46,2758.92
6841,2341,6,1,3328.48,3328.48
6842,2342,27,2,514.43,1028.86
6843,2342,31,1,1422.93,1422.93
6844,2342,3,3,3893.18,11679.54
6845,2342,8,3,1725.85,5177.55
6846,2343,9,2,3839.02,7678.04
6847,2343,14,1,884.72,884.72
6848,2343,6,2,3328.48,6656.96
6849,2343,10,2,4184.44,8368.88
6850,2344,20,1,61.02,61.02
6851,2344,25,1,1379.46,1379.46
6852,2344,5,1,1047.92,1047.92
6853,2344,29,3,1259.43,3778.29
6854,2344,12,2,1490.03,2980.06
6855,2345,27,3,514.43,1543.29
6856,2345,2,3,1955.12,5865.36
6857,2345,22,3,710.84,2132.53
6858,2346,10,3,4184.44,12553.32
6859,2347,5,3,1193.52,3580.56
6860,2347,18,2,175.11,350.22
6861,2347,2,2,1955.12,3910.24
6862,2348,31,1,1422.93,1422.93
6863,2348,35,1,907.85,907.85
6864,2348,10,2,4184.44,8368.88
6865,2348,20,1,61.02,61.02
6866,2349,34,1,507.59,507.59
6867,2349,6,3,3328.48,9985.44
6868,2349,33,2,1202.31,2404.62
6869,2349,7,2,3807.28,7614.56
6870,2349,1,3,3485.59,10456.77
6871,2350,33,2,1384.64,2769.28
6872,2350,31,2,1422.93,2845.86
6873,2350,29,2,1259.43,2518.86
6874,2351,10,2,4184.44,8368.88
6875,2351,13,1,945.88,945.88
6876,2351,32,1,1034.84,1034.84
6877,2351,21,1,1754.04,1754.04
6878,2351,20,3,61.02,183.06
6879,2352,3,2,3893.18,7786.36
6880,2352,16,3,42.47,127.41
6881,2352,17,1,119.37,119.37
6882,2353,29,2,1259.43,2518.86
6883,2353,26,2,480.49,960.98
6884,2353,31,3,1196.4,3589.21
6885,2354,29,2,1259.43,2518.86
6886,2354,6,3,3328.48,9985.44
6887,2354,9,1,4199.61,4199.61
6888,2354,4,2,3280.07,6560.14
6889,2354,31,3,1246.08,3738.25
6890,2355,3,2,3893.18,7786.36
6891,2356,15,1,373.87,373.87
6892,2356,1,1,3485.59,3485.59
6893,2356,8,2,1725.85,3451.7
6894,2357,30,1,511.45,511.45
6895,2357,20,3,61.02,183.06
6896,2357,18,2,162.06,324.13
6897,2358,18,1,175.11,175.11
6898,2358,29,3,1259.43,3778.29
6899,2359,20,2,61.02,122.04
6900,2359,15,3,373.87,1121.61
6901,2360,5,2,1193.52,2387.04
6902,2360,34,1,507.59,507.59
6903,2360,33,1,1156.81,1156.81
6904,2360,6,1,3328.48,3328.48
6905,2361,33,2,1384.64,2769.28
6906,2361,9,3,4199.61,12598.83
6907,2362,11,1,772.38,772.38
6908,2362,12,2,1597.94,3195.88
6909,2363,14,1,884.72,884.72
6910,2363,8,3,1725.85,5177.55
6911,2363,20,2,61.02,122.04
6912,2363,34,2,507.59,1015.18
6913,2364,27,1,514.43,514.43
6914,2364,23,2,929.31,1858.62
6915,2364,26,3,374.32,1122.96
6916,2364,1,3,3485.59,10456.77
6917,2365,9,3,3522.97,10568.91
6918,2365,8,2,1725.85,3451.7
6919,2365,14,1,884.72,884.72
6920,2365,33,3,1384.64,4153.92
6921,2365,27,3,514.43,1543.29
6922,2366,28,2,1074.23,2148.46
6923,2366,11,2,691.56,1383.13
6924,2366,3,2,3893.18,7786.36
6925,2367,14,3,884.72,2654.16
6926,2367,22,3,584.58,1753.75
6927,2367,34,3,507.59,1522.77
6928,2368,17,1,104.12,104.12
6929,2368,12,1,1597.94,1597.94
6930,2369,20,3,61.02,183.06
6931,2370,34,3,507.59,1522.77
6932,2370,7,2,3807.28,7614.56
6933,2370,6,2,3328.48,6656.96
6934,2371,11,2,772.38,1544.76
6935,2371,5,1,1193.52,1193.52
6936,2371,16,1,42.47,42.47
6937,2372,22,2,772.56,1545.12
6938,2372,32,2,1034.84,2069.68
6939,2372,12,2,1597.94,3195.88
6940,2372,26,2,480.49,960.98
6941,2373,6,3,2931.69,8795.08
6942,2373,32,3,869.74,2609.21
6943,2373,17,3,119.37,358.11
6944,2374,13,3,945.88,2837.64
6945,2374,1,2,2707.69,5415.37
6946,2375,7,2,3807.28,7614.56
6947,2375,22,1,772.56,772.56
6948,2376,32,2,1034.84,2069.68
6949,2376,11,3,733.37,2200.11
6950,2376,5,3,1193.52,3580.56
6951,2377,17,3,119.37,358.11
6952,2377,30,3,511.45,1534.35
6953,2377,2,1,1955.12,1955.12
6954,2377,20,2,61.02,122.04
6955,2378,25,1,1379.46,1379.46
6956,2378,30,2,403.95,807.89
6957,2378,15,1,373.87,373.87
6958,2378,29,2,1259.43,2518.86
6959,2378,12,3,1401.77,4205.3
6960,2379,11,1,772.38,772.38
6961,2379,18,3,175.11,525.33
6962,2379,24,3,753.86,2261.58
6963,2379,31,1,1102.36,1102.36
6964,2380,20,3,61.02,183.06
6965,2380,7,3,3807.28,11421.84
6966,2380,30,3,511.45,1534.35
6967,2381,28,3,1074.23,3222.69
6968,2381,33,2,1384.64,2769.28
6969,2381,22,1,772.56,772.56
6970,2381,27,3,514.43,1543.29
6971,2381,35,3,907.85,2723.55
6972,2382,19,2,146.82,293.64
6973,2382,14,2,772.77,1545.54
6974,2382,13,1,945.88,945.88
6975,2382,27,2,514.43,1028.86
6976,2383,22,3,772.56,2317.68
6977,2383,34,2,507.59,1015.18
6978,2383,29,3,1259.43,3778.29
6979,2384,23,2,929.31,1858.62
6980,2384,16,2,42.47,84.94
6981,2384,18,3,175.11,525.33
6982,2385,29,1,1259.43,1259.43
6983,2385,32,1,1034.84,1034.84
6984,2386,17,1,119.37,119.37
6985,2386,22,2,772.56,1545.12
6986,2387,34,3,507.59,1522.77
6987,2387,1,3,3485.59,10456.77
6988,2387,24,2,753.86,1507.72
6989,2387,15,1,373.87,373.87
6990,2388,20,1,61.02,61.02
6991,2388,34,2,507.59,1015.18
6992,2388,3,2,3697.5,7395.01
6993,2388,18,2,175.11,350.22
6994,2389,7,2,3807.28,7614.56
6995,2389,3,1,3893.18,3893.18
6996,2389,10,2,4184.44,8368.88
6997,2390,26,3,480.49,1441.47
6998,2390,30,3,511.45,1534.35
6999,2390,18,2,175.11,350.22
7000,2391,32,3,1034.84,3104.52
7001,2391,13,2,786.1,1572.19
7002,2392,19,1,146.82,146.82
7003,2392,5,2,941.88,1883.76
7004,2392,4,1,3280.07,3280.07
7005,2392,6,3,3328.48,9985.44
7006,2392,2,2,1955.12,3910.24
7007,2393,31,1,1422.93,1422.93
7008,2393,13,2,945.88,1891.76
7009,2393,34,2,507.59,1015.18
7010,2393,16,3,42.47,127.41
7011,2394,22,2,772.56,1545.12
7012,2394,2,3,1955.12,5865.36
7013,2395,2,2,1955.12,3910.24
7014,2395,26,2,448.28,896.56
7015,2395,34,3,507.59,1522.77
7016,2395,31,1,1422.93,1422.93
7017,2396,7,1,3807.28,3807.28
7018,2396,14,2,884.72,1769.44
7019,2396,8,3,1725.85,5177.55
7020,2396,9,2,4199.61,8399.22
7021,2397,32,3,1034.84,3104.52
7022,2397,27,2,514.43,1028.86
7023,2398,3,3,3893.18,11679.54
7024,2399,28,2,1012.82,2025.65
7025,2400,29,3,1259.43,3778.29
7026,2400,34,1,507.59,507.59
7027,2400,18,3,175.11,525.33
7028,2401,19,3,134.06,402.17
7029,2401,1,1,3485.59,3485.59
7030,2401,17,1,102.62,102.62
7031,2402,17,2,119.37,238.74
7032,2402,16,2,42.47,84.94
7033,2402,6,3,3328.48,9985.44
7034,2402,28,2,1074.23,2148.46
7035,2403,21,3,1446.62,4339.85
7036,2403,14,2,884.72,1769.44
7037,2403,2,3,1955.12,5865.36
7038,2403,13,1,945.88,945.88
7039,2403,12,3,1597.94,4793.82
7040,2404,9,3,4199.61,12598.83
7041,2405,2,1,1955.12,1955.12
7042,2405,11,2,772.38,1544.76
7043,2406,29,3,1259.43,3778.29
7044,2407,12,3,1597.94,4793.82
7045,2408,23,1,929.31,929.31
7046,2408,14,2,788.78,1577.56
7047,2409,9,2,4199.61,8399.22
7048,2409,3,1,3893.18,3893.18
7049,2409,25,1,1379.46,1379.46
7050,2409,34,1,507.59,507.59
7051,2409,4,2,3280.07,6560.14
7052,2410,23,3,728.39,2185.16
7053,2410,29,2,1259.43,2518.86
7054,2410,32,2,1034.84,2069.68
7055,2410,14,1,884.72,884.72
7056,2410,34,1,507.59,507.59
7057,2411,33,2,1384.64,2769.28
7058,2411,9,1,4199.61,4199.61
7059,2412,24,3,753.86,2261.58
7060,2412,30,3,511.45,1534.35
7061,2413,3,3,3368.99,10106.96
7062,2413,16,3,42.47,127.41
7063,2413,4,3,3280.07,9840.21
7064,2414,25,3,1379.46,4138.38
7065,2414,7,3,3807.28,11421.84
7066,2414,22,3,772.56,2317.68
7067,2414,1,3,3485.59,10456.77
7068,2415,17,2,119.37,238.74
7069,2415,19,1,146.82,146.82
7070,2416,24,3,753.86,2261.58
7071,2416,23,1,929.31,929.31
7072,2416,14,3,813.49,2440.48
7073,2416,22,2,772.56,1545.12
7074,2417,32,2,1034.84,2069.68
7075,2417,18,3,158.76,476.28
7076,2417,24,2,672.68,1345.35
7077,2417,12,3,1597.94,4793.82
7078,2418,3,2,3893.18,7786.36
7079,2418,2,3,1955.12,5865.36
7080,2418,32,3,1034.84,3104.52
7081,2418,4,3,3280.07,9840.21
7082,2418,19,2,146.82,293.64
7083,2419,13,2,945.88,1891.76
7084,2419,22,2,682.96,1365.92
7085,2420,11,2,772.38,1544.76
7086,2421,10,1,4184.44,4184.44
7087,2422,5,2,1193.52,2387.04
7088,2422,19,3,146.82,440.46
7089,2423,4,2,3280.07,6560.14
7090,2424,23,2,929.31,1858.62
7091,2424,22,1,772.56,772.56
7092,2424,24,3,753.86,2261.58
7093,2425,27,1,514.43,514.43
7094,2425,33,3,1384.64,4153.92
7095,2425,4,1,3280.07,3280.07
7096,2425,23,3,845.5,2536.5
7097,2426,31,1,1422.93,1422.93
7098,2426,21,3,1754.04,5262.12
7099,2426,11,1,772.38,772.38
7100,2427,16,3,42.47,127.41
7101,2427,5,3,1193.52,3580.56
7102,2427,27,3,514.43,1543.29
7103,2427,3,3,3630.0,10890.01
7104,2427,34,2,507.59,1015.18
7105,2428,7,2,3807.28,7614.56
7106,2429,4,3,3280.07,9840.21
7107,2429,3,1,3893.18,3893.18
7108,2429,13,3,945.88,2837.64
7109,2430,16,3,42.47,127.41
7110,2431,35,3,907.85,2723.55
7111,2432,34,2,507.59,1015.18
7112,2432,7,3,3807.28,11421.84
7113,2432,27,1,514.43,514.43
7114,2432,29,3,1259.43,3778.29
7115,2433,26,2,480.49,960.98
7116,2433,28,1,1074.23,1074.23
7117,2434,17,2,119.37,238.74
7118,2435,28,3,871.62,2614.85
7119,2435,27,2,514.43,1028.86
7120,2435,16,2,42.47,84.94
7121,2435,29,3,1098.68,3296.05
7122,2435,21,2,1754.04,3508.08
7123,2436,14,2,884.72,1769.44
7124,2436,22,2,772.56,1545.12
7125,2436,16,1,37.98,37.98
7126,2436,6,1,3328.48,3328.48
7127,2436,21,3,1754.04,5262.12
7128,2437,25,3,1379.46,4138.38
7129,2437,27,1,514.43,514.43
7130,2437,34,3,507.59,1522.77
7131,2437,5,1,1193.52,1193.52
7132,2437,8,3,1725.85,5177.55
7133,2438,32,2,1034.84,2069.68
7134,2438,9,2,4199.61,8399.22
7135,2438,12,2,1394.42,2788.85
7136,2438,4,3,2778.43,8335.29
7137,2438,15,2,373.87,747.74
7138,2439,4,2,3280.07,6560.14
7139,2439,17,2,119.37,238.74
7140,2440,26,2,480.49,960.98
7141,2440,24,1,663.01,663.01
7142,2440,30,1,511.45,511.45
7143,2440,33,1,1384.64,1384.64
7144,2441,17,1,112.53,112.53
7145,2441,14,2,670.24,1340.48
7146,2441,27,2,462.85,925.7
7147,2442,10,2,4184.44,8368.88
7148,2442,6,2,3328.48,6656.96
7149,2442,33,2,1246.3,2492.6
7150,2443,23,3,841.25,2523.75
7151,2443,2,3,1955.12,5865.36
7152,2443,22,3,693.28,2079.83
7153,2443,27,1,514.43,514.43
7154,2443,24,1,753.86,753.86
7155,2444,14,2,804.31,1608.61
7156,2444,12,1,1505.08,1505.08
7157,2444,32,3,1034.84,3104.52
7158,2444,4,3,3280.07,9840.21
7159,2445,10,3,4184.44,12553.32
7160,2445,9,2,4199.61,8399.22
7161,2445,6,3,3328.48,9985.44
7162,2446,2,2,1955.12,3910.24
7163,2446,22,2,716.46,1432.92
7164,2446,9,2,4199.61,8399.22
7165,2446,31,3,1422.93,4268.79
7166,2446,12,1,1597.94,1597.94
7167,2447,8,2,1434.06,2868.13
7168,2447,15,1,373.87,373.87
7169,2447,3,1,3270.46,3270.46
7170,2448,30,2,511.45,1022.9
7171,2448,8,1,1725.85,1725.85
7172,2449,9,2,4199.61,8399.22
7173,2450,27,1,514.43,514.43
7174,2450,23,2,805.93,1611.86
7175,2450,26,2,480.49,960.98
7176,2450,3,1,3893.18,3893.18
7177,2451,22,2,772.56,1545.12
7178,2451,10,1,4184.44,4184.44
7179,2451,27,2,514.43,1028.86
7180,2452,8,3,1725.85,5177.55
7181,2452,1,3,3485.59,10456.77
7182,2452,23,3,929.31,2787.93
7183,2453,5,1,1009.11,1009.11
7184,2454,13,3,945.88,2837.64
7185,2454,12,1,1597.94,1597.94
7186,2454,16,2,42.47,84.94
7187,2454,24,2,753.86,1507.72
7188,2454,15,3,373.87,1121.61
7189,2455,29,3,1259.43,3778.29
7190,2456,3,2,3166.4,6332.8
7191,2456,10,2,4184.44,8368.88
7192,2457,8,3,1615.8,4847.4
7193,2457,2,3,1955.12,5865.36
7194,2457,10,2,4184.44,8368.88
7195,2458,4,3,3280.07,9840.21
7196,2459,15,1,373.87,373.87
7197,2459,27,1,514.43,514.43
7198,2460,30,1,511.45,511.45
7199,2460,4,3,3280.07,9840.21
7200,2461,15,3,373.87,1121.61
7201,2461,29,1,1259.43,1259.43
7202,2461,3,1,3893.18,3893.18
7203,2462,12,2,1597.94,3195.88
7204,2463,14,1,884.72,884.72
7205,2463,31,3,1422.93,4268.79
7206,2464,29,2,1259.43,2518.86
7207,2464,24,1,753.86,753.86
7208,2464,3,3,3893.18,11679.54
7209,2464,23,3,872.21,2616.64
7210,2464,7,2,3807.28,7614.56
7211,2465,13,2,945.88,1891.76
7212,2465,16,2,35.23,70.46
7213,2465,5,2,1193.52,2387.04
7214,2465,32,1,1034.84,1034.84
7215,2465,14,3,884.72,2654.16
7216,2466,10,2,4184.44,8368.88
7217,2466,22,3,772.56,2317.68
7218,2466,13,2,945.88,1891.76
7219,2467,31,3,1422.93,4268.79
7220,2468,29,3,1259.43,3778.29
7221,2468,8,1,1725.85,1725.85
7222,2469,8,3,1725.85,5177.55
7223,2470,15,2,373.87,747.74
7224,2471,1,1,3485.59,3485.59
7225,2471,5,2,1193.52,2387.04
7226,2471,30,3,390.84,1172.53
7227,2471,4,3,3280.07,9840.21
7228,2471,13,3,945.88,2837.64
7229,2472,6,2,3328.48,6656.96
7230,2473,9,2,4199.61,8399.22
7231,2473,7,2,3807.28,7614.56
7232,2473,22,3,772.56,2317.68
7233,2473,28,3,1074.23,3222.69
7234,2473,26,3,480.49,1441.47
7235,2474,10,2,4184.44,8368.88
7236,2474,3,1,3893.18,3893.18
7237,2475,30,1,449.37,449.37
7238,2475,19,2,146.82,293.64
7239,2475,34,2,507.59,1015.18
7240,2475,12,3,1597.94,4793.82
7241,2475,23,3,929.31,2787.93
7242,2476,32,3,1034.84,3104.52
7243,2477,32,2,1034.84,2069.68
7244,2477,29,3,1259.43,3778.29
7245,2477,16,3,42.47,127.41
7246,2478,24,3,753.86,2261.58
7247,2478,25,2,1379.46,2758.92
7248,2479,6,3,3328.48,9985.44
7249,2480,8,1,1725.85,1725.85
7250,2480,10,3,4184.44,12553.32
7251,2480,25,3,1379.46,4138.38
7252,2480,32,1,1034.84,1034.84
7253,2481,16,3,42.47,127.41
7254,2482,34,2,507.59,1015.18
7255,2482,9,2,4199.61,8399.22
7256,2482,33,1,1384.64,1384.64
7257,2482,31,1,1181.54,1181.54
7258,2483,8,2,1725.85,3451.7
7259,2483,12,1,1597.94,1597.94
7260,2483,11,3,772.38,2317.14
7261,2483,26,1,435.23,435.23
7262,2483,13,2,945.88,1891.76
7263,2484,16,3,42.47,127.41
7264,2485,21,2,1754.04,3508.08
7265,2486,6,1,3328.48,3328.48
7266,2486,30,1,511.45,511.45
7267,2486,20,2,61.02,122.04
7268,2486,14,1,884.72,884.72
7269,2486,5,3,969.15,2907.46
7270,2487,10,3,3316.4,9949.21
7271,2487,30,2,511.45,1022.9
7272,2487,11,2,772.38,1544.76
7273,2487,4,2,3280.07,6560.14
7274,2487,18,1,175.11,175.11
7275,2488,27,3,514.43,1543.29
7276,2489,35,1,907.85,907.85
7277,2489,21,3,1754.04,5262.12
7278,2489,2,2,1955.12,3910.24
7279,2489,26,1,387.58,387.58
7280,2489,18,1,175.11,175.11
7281,2490,31,3,1089.73,3269.19
7282,2490,17,1,100.88,100.88
7283,2490,13,1,945.88,945.88
7284,2490,23,3,929.31,2787.93
7285,2490,18,3,175.11,525.33
7286,2491,16,2,42.47,84.94
7287,2491,24,2,753.86,1507.72
7288,2492,32,2,1034.84,2069.68
7289,2492,3,2,3626.49,7252.98
7290,2492,13,2,945.88,1891.76
7291,2493,22,2,772.56,1545.12
7292,2493,21,1,1754.04,1754.04
7293,2493,19,1,146.82,146.82
7294,2494,11,2,772.38,1544.76
7295,2494,10,1,4184.44,4184.44
7296,2494,16,1,42.47,42.47
7297,2494,19,1,146.82,146.82
7298,2494,1,2,3485.59,6971.18
7299,2495,31,1,1422.93,1422.93
7300,2495,4,1,3280.07,3280.07
7301,2495,27,3,514.43,1543.29
7302,2496,7,2,3419.12,6838.24
7303,2496,26,3,439.43,1318.28
7304,2496,13,1,778.82,778.82
7305,2497,33,2,1384.64,2769.28
7306,2497,3,1,3893.18,3893.18
7307,2497,22,2,772.56,1545.12
7308,2497,28,1,1074.23,1074.23
7309,2498,9,3,4199.61,12598.83
7310,2499,21,3,1754.04,5262.12
7311,2499,8,2,1725.85,3451.7
7312,2499,29,3,1113.54,3340.62
7313,2499,7,3,3807.28,11421.84
7314,2500,8,3,1601.53,4804.6
7315,2500,7,1,3807.28,3807.28
7316,2500,19,1,146.82,146.82
7317,2500,11,2,772.38,1544.76
7318,2500,18,2,175.11,350.22
7319,2501,11,1,715.11,715.11
7320,2501,27,1,514.43,514.43
7321,2501,21,1,1560.4,1560.4
7322,2502,20,2,61.02,122.04
7323,2502,28,2,1074.23,2148.46
7324,2502,33,3,1384.64,4153.92
7325,2502,34,2,401.07,802.14
7326,2502,26,1,480.49,480.49
7327,2503,7,2,3807.28,7614.56
7328,2503,27,3,395.2,1185.6
7329,2503,20,2,56.14,112.29
7330,2504,13,1,945.88,945.88
7331,2505,26,1,480.49,480.49
7332,2505,35,3,907.85,2723.55
7333,2505,11,3,772.38,2317.14
7334,2506,26,1,480.49,480.49
7335,2506,12,1,1473.48,1473.48
7336,2506,31,1,1422.93,1422.93
7337,2507,29,1,1259.43,1259.43
7338,2507,3,1,3893.18,3893.18
7339,2507,31,3,1069.23,3207.69
7340,2507,25,3,1379.46,4138.38
7341,2508,26,3,480.49,1441.47
7342,2508,31,2,1422.93,2845.86
7343,2508,20,1,52.49,52.49
7344,2508,4,2,2924.44,5848.87
7345,2509,3,1,3174.33,3174.33
7346,2509,24,3,753.86,2261.58
7347,2510,9,2,4199.61,8399.22
7348,2510,23,1,929.31,929.31
7349,2510,18,3,175.11,525.33
7350,2510,12,3,1597.94,4793.82
7351,2511,15,3,285.79,857.38
7352,2511,21,3,1532.57,4597.7
7353,2511,12,1,1597.94,1597.94
7354,2511,7,3,2981.71,8945.13
7355,2512,18,1,175.11,175.11
7356,2513,15,3,373.87,1121.61
7357,2513,6,1,3328.48,3328.48
7358,2513,34,3,507.59,1522.77
7359,2513,24,1,753.86,753.86
7360,2514,30,1,511.45,511.45
7361,2514,4,3,2801.52,8404.55
7362,2514,23,1,929.31,929.31
7363,2515,26,3,480.49,1441.47
7364,2515,13,2,885.21,1770.43
7365,2515,23,3,929.31,2787.93
7366,2515,30,2,511.45,1022.9
7367,2515,25,2,1094.98,2189.95
7368,2516,11,2,607.53,1215.07
7369,2516,24,1,753.86,753.86
7370,2516,22,3,772.56,2317.68
7371,2517,27,1,514.43,514.43
7372,2517,14,2,884.72,1769.44
7373,2517,23,1,929.31,929.31
7374,2517,8,2,1725.85,3451.7
7375,2517,7,2,3807.28,7614.56
7376,2518,5,2,1193.52,2387.04
7377,2518,32,1,929.12,929.12
7378,2518,16,2,42.47,84.94
7379,2519,13,3,778.78,2336.34
7380,2520,29,1,1259.43,1259.43
7381,2521,29,1,1155.85,1155.85
7382,2521,21,3,1754.04,5262.12
7383,2521,9,3,4199.61,12598.83
7384,2522,5,2,1193.52,2387.04
7385,2522,6,1,3328.48,3328.48
7386,2523,26,3,480.49,1441.47
7387,2523,11,3,772.38,2317.14
7388,2523,16,3,42.47,127.41
7389,2523,4,1,3280.07,3280.07
7390,2523,28,3,848.39,2545.17
7391,2524,6,1,3328.48,3328.48
7392,2524,3,2,3501.66,7003.32
7393,2524,9,3,3951.38,11854.14
7394,2525,28,3,1074.23,3222.69
7395,2526,12,2,1597.94,3195.88
7396,2526,5,3,1193.52,3580.56
7397,2527,2,1,1955.12,1955.12
7398,2527,18,3,175.11,525.33
7399,2528,7,2,3807.28,7614.56
7400,2528,3,1,3893.18,3893.18
7401,2529,19,1,132.6,132.6
7402,2530,20,1,61.02,61.02
7403,2530,9,1,4199.61,4199.61
7404,2530,4,3,3280.07,9840.21
7405,2530,31,2,1422.93,2845.86
7406,2531,32,2,1034.84,2069.68
7407,2532,32,2,1034.84,2069.68
7408,2532,28,1,1074.23,1074.23
7409,2532,31,2,1422.93,2845.86
7410,2532,29,1,1259.43,1259.43
7411,2533,15,3,373.87,1121.61
7412,2533,30,1,511.45,511.45
7413,2533,11,1,772.38,772.38
7414,2533,3,2,3893.18,7786.36
7415,2533,18,3,175.11,525.33
7416,2534,15,3,373.87,1121.61
7417,2534,18,1,175.11,175.11
7418,2534,8,3,1725.85,5177.55
7419,2534,35,2,907.85,1815.7
7420,2535,23,2,929.31,1858.62
7421,2536,7,3,3341.5,10024.5
7422,2536,35,2,907.85,1815.7
7423,2536,21,3,1583.71,4751.13
7424,2536,16,1,42.47,42.47
7425,2536,26,3,480.49,1441.47
7426,2537,34,2,507.59,1015.18
7427,2537,21,1,1647.2,1647.2
7428,2538,30,1,394.29,394.29
7429,2538,18,2,175.11,350.22
7430,2539,18,2,175.11,350.22
7431,2539,19,3,146.82,440.46
7432,2539,3,3,3893.18,11679.54
7433,2540,7,3,3023.27,9069.8
7434,2540,3,3,3893.18,11679.54
7435,2541,20,2,61.02,122.04
7436,2541,32,3,1034.84,3104.52
7437,2541,5,3,1193.52,3580.56
7438,2541,8,3,1313.86,3941.58
7439,2541,12,1,1597.94,1597.94
7440,2542,31,2,1422.93,2845.86
7441,2542,6,1,3328.48,3328.48
7442,2542,34,1,507.59,507.59
7443,2542,27,2,514.43,1028.86
7444,2543,27,1,514.43,514.43
7445,2543,31,1,1422.93,1422.93
7446,2543,6,2,3328.48,6656.96
7447,2544,4,2,3280.07,6560.14
7448,2544,19,2,146.82,293.64
7449,2544,15,3,373.87,1121.61
7450,2544,2,3,1955.12,5865.36
7451,2545,4,1,3280.07,3280.07
7452,2545,14,1,884.72,884.72
7453,2545,17,2,119.37,238.74
7454,2546,11,1,589.34,589.34
7455,2546,19,1,124.45,124.45
7456,2546,30,2,511.45,1022.9
7457,2546,2,1,1754.02,1754.02
7458,2546,34,2,507.59,1015.18
7459,2547,11,2,772.38,1544.76
7460,2548,18,2,175.11,350.22
7461,2548,16,3,42.47,127.41
7462,2549,19,2,136.79,273.59
7463,2549,2,3,1955.12,5865.36
7464,2549,22,1,606.98,606.98
7465,2549,14,2,828.72,1657.45
7466,2550,25,1,1379.46,1379.46
7467,2551,4,2,3280.07,6560.14
7468,2551,3,1,3173.02,3173.02
7469,2552,29,3,1259.43,3778.29
7470,2552,16,1,42.47,42.47
7471,2552,24,2,590.65,1181.29
7472,2552,13,1,945.88,945.88
7473,2553,27,3,514.43,1543.29
7474,2553,6,2,3328.48,6656.96
7475,2554,26,1,480.49,480.49
7476,2554,34,3,507.59,1522.77
7477,2555,20,1,61.02,61.02
7478,2555,3,2,3893.18,7786.36
7479,2555,12,2,1597.94,3195.88
7480,2555,13,3,945.88,2837.64
7481,2555,9,3,4199.61,12598.83
7482,2556,33,1,1384.64,1384.64
7483,2556,34,2,507.59,1015.18
7484,2557,6,2,3328.48,6656.96
7485,2557,29,2,1019.2,2038.39
7486,2557,14,2,884.72,1769.44
7487,2557,24,2,753.86,1507.72
7488,2557,17,2,119.37,238.74
7489,2558,19,2,146.82,293.64
7490,2558,4,3,3280.07,9840.21
7491,2558,28,2,1074.23,2148.46
7492,2558,1,2,2794.25,5588.49
7493,2559,32,3,1034.84,3104.52
7494,2559,30,3,511.45,1534.35
7495,2560,2,1,1955.12,1955.12
7496,2560,7,2,3497.25,6994.49
7497,2560,9,2,4199.61,8399.22
7498,2560,8,2,1725.85,3451.7
7499,2561,4,2,2746.29,5492.59
7500,2561,15,2,373.87,747.74
7501,2561,10,2,4184.44,8368.88
7502,2561,17,1,119.37,119.37
7503,2562,4,1,3280.07,3280.07
7504,2562,14,1,884.72,884.72
7505,2562,9,3,4199.61,12598.83
7506,2562,24,2,753.86,1507.72
7507,2563,30,1,511.45,511.45
7508,2563,23,1,929.31,929.31
7509,2564,27,2,514.43,1028.86
7510,2564,17,3,119.37,358.11
7511,2564,22,3,772.56,2317.68
7512,2565,12,2,1597.94,3195.88
7513,2566,10,3,4184.44,12553.32
7514,2566,29,1,1259.43,1259.43
7515,2566,7,2,3807.28,7614.56
7516,2567,26,2,480.49,960.98
7517,2567,9,2,4199.61,8399.22
7518,2568,3,2,3893.18,7786.36
7519,2568,18,1,147.01,147.01
7520,2568,25,1,1379.46,1379.46
7521,2569,1,3,3485.59,10456.77
7522,2569,9,1,4199.61,4199.61
7523,2569,35,3,907.85,2723.55
7524,2570,34,2,507.59,1015.18
7525,2570,9,2,4199.61,8399.22
7526,2571,14,1,884.72,884.72
7527,2571,21,1,1754.04,1754.04
7528,2571,17,3,119.37,358.11
7529,2571,15,3,373.87,1121.61
7530,2571,30,3,511.45,1534.35
7531,2572,9,2,3619.2,7238.41
7532,2573,34,1,507.59,507.59
7533,2573,25,1,1379.46,1379.46
7534,2573,22,2,772.56,1545.12
7535,2574,13,1,945.88,945.88
7536,2575,24,2,753.86,1507.72
7537,2575,4,1,3030.67,3030.67
7538,2575,31,2,1422.93,2845.86
7539,2575,14,2,884.72,1769.44
7540,2575,15,3,373.87,1121.61
7541,2576,30,3,511.45,1534.35
7542,2576,24,3,693.65,2080.94
7543,2577,31,1,1192.19,1192.19
7544,2578,8,3,1725.85,5177.55
7545,2578,34,2,507.59,1015.18
7546,2579,9,1,4199.61,4199.61
7547,2580,34,2,507.59,1015.18
7548,2580,30,1,465.77,465.77
7549,2580,23,3,929.31,2787.93
7550,2580,8,1,1725.85,1725.85
7551,2580,24,1,753.86,753.86
7552,2581,11,3,772.38,2317.14
7553,2582,29,3,1259.43,3778.29
7554,2583,32,3,1034.84,3104.52
7555,2583,21,1,1754.04,1754.04
7556,2583,22,1,772.56,772.56
7557,2583,35,2,817.41,1634.82
7558,2583,1,2,3485.59,6971.18
7559,2584,33,2,1063.05,2126.1
7560,2584,28,2,1074.23,2148.46
7561,2585,18,1,175.11,175.11
7562,2585,21,3,1754.04,5262.12
7563,2586,17,2,119.37,238.74
7564,2586,13,3,945.88,2837.64
7565,2586,19,2,146.82,293.64
